Global Inn,"22,000",Atlanta_Georgia,0,0,Not available,Not available
National at Westchester,"22,000",Atlanta_Georgia,0,0,Pool ,Not available
Kasa Atlanta Buckhead Apartments,"22,000",Atlanta_Georgia,0,0,Free Wifi ,Not available
Hyatt Centric Buckhead Atlanta,"22,000",Atlanta_Georgia,0,0,Not available,Not available
InTown Suites Extended Stay Atlanta GA - Central,20000,Atlanta_Georgia,2,14,Free Wifi ,#169 of 197 hotels in Atlanta
Ramada Limited Atlanta,20000,Atlanta_Georgia,1.5,22,Free parking ,#172 of 197 hotels in Atlanta
The Ponce Hotel,20000,Atlanta_Georgia,2,141,Free Wifi ,#173 of 197 hotels in Atlanta
Ramada Plaza by Wyndham Atlanta Airport,20000,Atlanta_Georgia,2,604,Free Wifi ,#174 of 197 hotels in Atlanta
Super Inn,20000,Atlanta_Georgia,1.5,14,Free Wifi ,#176 of 197 hotels in Atlanta
Budgetel Savannah,20000,Atlanta_Georgia,2,170,Free Wifi ,#177 of 197 hotels in Atlanta
Knights Inn Atlanta,20000,Atlanta_Georgia,0,0,Not available,Not available
Tru by Hilton Atlanta Northlake Parkway,20000,Atlanta_Georgia,0,0,00 1 844-878-9688 ,Not available
Lenox Inn Buckhead,20000,Atlanta_Georgia,0,0,Not available,Not available
Kasa Atlanta Downtown Apartments Near GSU,20000,Atlanta_Georgia,0,0,Free Wifi ,Not available
The Social Goat Bed & Breakfast,20000,Atlanta_Georgia,5,198,Free Wifi ,#3 of 30 B&Bs in Atlanta
Urban Oasis Bed and Breakfast,"22,000",Atlanta_Georgia,5,99,00 1 770-714-8618 ,#4 of 30 B&Bs in Atlanta
Virginia Highland Bed & Breakfast,"22,000",Atlanta_Georgia,4.5,93,Free Wifi ,#6 of 30 B&Bs in Atlanta
Mason Transplant Guest House,"22,000",Atlanta_Georgia,5,11,Not available,#11 of 30 B&Bs in Atlanta
Holiday Inn Express,"22,000",Atlanta_Georgia,4,3,Not available,#13 of 30 B&Bs in Atlanta
SouthEast BNB Atlanta,"22,000",Atlanta_Georgia,5,1,Not available,#7 of 62 specialty lodgings in Atlanta
Atlanta Craftsman,"22,000",Atlanta_Georgia,5,1,Not available,#14 of 30 B&Bs in Atlanta
Alexan Lenox Apartments,"22,000",Atlanta_Georgia,5,1,Free Wifi ,#8 of 62 specialty lodgings in Atlanta
Atl Peaceful Stay,"22,000",Atlanta_Georgia,3,3,Not available,#10 of 62 specialty lodgings in Atlanta
Minute Suites,"22,000",Atlanta_Georgia,3,18,Free Wifi ,#12 of 62 specialty lodgings in Atlanta
The Self Discovery Center Transformational Retreat BnB,"22,000",Atlanta_Georgia,3,2,Not available,#13 of 62 specialty lodgings in Atlanta
Buckhead Chateau Bed and Breakfast,"22,000",Atlanta_Georgia,1,1,Free Wifi ,#15 of 30 B&Bs in Atlanta
Luxury Piedmont Heights Apartments,"22,000",Atlanta_Georgia,1,1,Not available,#15 of 62 specialty lodgings in Atlanta
Budgetel Atlanta,"22,000",Atlanta_Georgia,1.5,5,Free Wifi ,#17 of 62 specialty lodgings in Atlanta
Manor at Pryor,"22,000",Atlanta_Georgia,0,0,Not available,Not available
WBG Luxury Rentals,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Quality Inn,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Ponce de Leon Place,20000,Atlanta_Georgia,4.5,61,Free Wifi ,#7 of 30 B&Bs in Atlanta
Greenwood Bed and Breakfast,20000,Atlanta_Georgia,5,31,Free Wifi ,#8 of 30 B&Bs in Atlanta
Sonder — Baltimore Place,20000,Atlanta_Georgia,4.5,13,Free Wifi ,#1 of 62 specialty lodgings in Atlanta
The Peach House,20000,Atlanta_Georgia,4.5,10,Free Wifi ,#9 of 30 B&Bs in Atlanta
Inman Park Bed and Breakfast,20000,Atlanta_Georgia,4,37,Free Wifi ,#10 of 30 B&Bs in Atlanta
Stay Alfred at Century Skyline,20000,Atlanta_Georgia,4.5,7,Free Wifi ,#2 of 62 specialty lodgings in Atlanta
Stay Alfred Midtown,20000,Atlanta_Georgia,4.5,7,Not available,#3 of 62 specialty lodgings in Atlanta
Stay Alfred at Cortland Phipps Plaza,20000,Atlanta_Georgia,4,6,Free Wifi ,#5 of 62 specialty lodgings in Atlanta
Stay Alfred on Peachtree Street,20000,Atlanta_Georgia,3.5,5,Free Wifi ,#6 of 62 specialty lodgings in Atlanta
Sonder at 549 Peachtree,20000,Atlanta_Georgia,3,16,Free Wifi ,#9 of 62 specialty lodgings in Atlanta
Peachtree Towers Condominium,20000,Atlanta_Georgia,3,5,Not available,#11 of 62 specialty lodgings in Atlanta
Amazing Atlanta Fully Furnished Apartments,20000,Atlanta_Georgia,2.5,2,Not available,#14 of 62 specialty lodgings in Atlanta
The Relentless House,20000,Atlanta_Georgia,2.5,3,Free Wifi ,#16 of 30 B&Bs in Atlanta
Atlanta Midtown Hostel,20000,Atlanta_Georgia,1,1,Free Wifi ,#16 of 62 specialty lodgings in Atlanta
Classic Southern Bungalow,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Oceanaire,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Breeze,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Oakwood at Berkshire Terminus,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Atlantic Apartments by 1stHomeRent,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Atlanta Buckhead Beauty,"22,000",Atlanta_Georgia,0,0,Not available,Not available
"StayTony Midtown, Atlanta","22,000",Atlanta_Georgia,0,0,Not available,Not available
Monro Collection,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Peachy Keen Luxury Estate,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Manor at Weyman.,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Dailey Haven Intown,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Renee's Place,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Victoria's house,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Campbelton Homes,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Luxury Ponce Park Apartments,"22,000",Atlanta_Georgia,0,0,Not available,Not available
C.C. Homestead Glamping Motel,"22,000",Atlanta_Georgia,0,0,Free Wifi ,Not available
Luxury Lindbergh Apartments,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Piedmont Park Bed and Breakfast,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Loudermilk Conference Center,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Stay Alfred on Ponce De Leon,20000,Atlanta_Georgia,0,0,Free Wifi ,Not available
Chic Collection by Nohotel on 6TH Street,20000,Atlanta_Georgia,0,0,Not available,Not available
Brookwood Courtyard by BCA Furnished Apartments,20000,Atlanta_Georgia,0,0,Not available,Not available
Chic Collection By Nohotel On Centennial,20000,Atlanta_Georgia,0,0,Not available,Not available
Studios On 25th by BCA Furnished Apartments,20000,Atlanta_Georgia,0,0,Not available,Not available
Stay Alfred at Dwell ATL,20000,Atlanta_Georgia,0,0,Not available,Not available
Spectacular Suites By BCA Furnished Apartments,20000,Atlanta_Georgia,0,0,Not available,Not available
Chic Collection by Nohotel on Juniper,20000,Atlanta_Georgia,0,0,Not available,Not available
Luxe House,20000,Atlanta_Georgia,0,0,Not available,Not available
Landmark Condominiums,20000,Atlanta_Georgia,0,0,Not available,Not available
Chic Collection by Nohotel on Peachtree,20000,Atlanta_Georgia,0,0,Not available,Not available
Classic Southern Bungalow,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Oceanaire,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Breeze,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Oakwood at Berkshire Terminus,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Atlantic Apartments by 1stHomeRent,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Atlanta Buckhead Beauty,"22,000",Atlanta_Georgia,0,0,Not available,Not available
"StayTony Midtown, Atlanta","22,000",Atlanta_Georgia,0,0,Not available,Not available
Monro Collection,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Peachy Keen Luxury Estate,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Manor at Weyman.,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Dailey Haven Intown,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Renee's Place,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Victoria's house,"22,000",Atlanta_Georgia,0,0,Not available,Not available
Stay Alfred on Ponce De Leon,20000,Atlanta_Georgia,0,0,Free Wifi ,Not available
Chic Collection by Nohotel on 6TH Street,20000,Atlanta_Georgia,0,0,Not available,Not available
Brookwood Courtyard by BCA Furnished Apartments,20000,Atlanta_Georgia,0,0,Not available,Not available
Chic Collection By Nohotel On Centennial,20000,Atlanta_Georgia,0,0,Not available,Not available
Studios On 25th by BCA Furnished Apartments,20000,Atlanta_Georgia,0,0,Not available,Not available
Stay Alfred at Dwell ATL,20000,Atlanta_Georgia,0,0,Not available,Not available
Ocean Casino Resort,"10,178",Atlantic_City_New_Jersey,3.5,"1,493",Free Wifi ,Not available
Hard Rock Hotel & Casino Atlantic City,"11,903",Atlantic_City_New_Jersey,4,"2,166",Free Wifi ,#1 Best Value of 62 places to stay in Atlantic City
Ocean Casino Resort,"10,178",Atlantic_City_New_Jersey,3.5,"1,493",Free Wifi ,#2 Best Value of 62 places to stay in Atlantic City
Caesars Atlantic City,"12,764",Atlantic_City_New_Jersey,4,"18,536",Free Wifi ,#3 Best Value of 62 places to stay in Atlantic City
Harrah's Resort Atlantic City,"9,315",Atlantic_City_New_Jersey,4,"30,706",Pool ,#4 Best Value of 62 places to stay in Atlantic City
Resorts Casino Hotel,"11,584",Atlantic_City_New_Jersey,4,"4,535",Free Wifi ,#5 Best Value of 62 places to stay in Atlantic City
Showboat Hotel,"11,568",Atlantic_City_New_Jersey,3.5,"1,202",Free Wifi ,#6 Best Value of 62 places to stay in Atlantic City
Golden Nugget,"10,178",Atlantic_City_New_Jersey,4,"1,686",Free Wifi ,#7 Best Value of 62 places to stay in Atlantic City
Bally's Atlantic City,"7,635",Atlantic_City_New_Jersey,3.5,"15,801",Pool ,#8 Best Value of 62 places to stay in Atlantic City
Tropicana Atlantic City,"9,315",Atlantic_City_New_Jersey,3.5,"5,899",Free Wifi ,#9 Best Value of 62 places to stay in Atlantic City
Courtyard Marriott Atlantic City Beach Block,"14,665",Atlantic_City_New_Jersey,4,931,Free Wifi ,#10 Best Value of 62 places to stay in Atlantic City
Fantasea Resorts at Atlantic Palace,"11,903",Atlantic_City_New_Jersey,3.5,"1,048",Pool ,#11 Best Value of 62 places to stay in Atlantic City
Sheraton Atlantic City Convention Center Hotel,"13,628",Atlantic_City_New_Jersey,3.5,"1,579",Restaurant ,#12 Best Value of 62 places to stay in Atlantic City
Best Western Atlantic City Hotel,"11,903",Atlantic_City_New_Jersey,3.5,628,Free Wifi ,#13 Best Value of 62 places to stay in Atlantic City
The Chelsea Pub and Inn,"20,935",Atlantic_City_New_Jersey,4.5,196,Free Wifi ,#14 Best Value of 62 places to stay in Atlantic City
Flagship Resort,"11,903",Atlantic_City_New_Jersey,3,"1,080",Pool ,#15 Best Value of 62 places to stay in Atlantic City
Howard Johnson by Wyndham Atlantic City,"12,463",Atlantic_City_New_Jersey,3.5,546,Free Wifi ,#16 Best Value of 62 places to stay in Atlantic City
Clarion Inn,"11,901",Atlantic_City_New_Jersey,3,316,Free Wifi ,#17 Best Value of 62 places to stay in Atlantic City
Quality Inn Flamingo,"10,116",Atlantic_City_New_Jersey,3,386,Free Wifi ,#18 Best Value of 62 places to stay in Atlantic City
Econo Lodge Beach and Boardwalk,"10,178",Atlantic_City_New_Jersey,2.5,155,Free Wifi ,#19 Best Value of 62 places to stay in Atlantic City
Atlantic Motor Inn,"9,488",Atlantic_City_New_Jersey,2.5,127,Free Wifi ,#20 Best Value of 62 places to stay in Atlantic City
Eldorado Motor Inn,"10,348",Atlantic_City_New_Jersey,2.5,78,Free Wifi ,#21 Best Value of 62 places to stay in Atlantic City
Madison Hotel Boardwalk,"10,350",Atlantic_City_New_Jersey,2,680,Free Wifi ,#22 Best Value of 62 places to stay in Atlantic City
Rodeway Inn Boardwalk,"21,563",Atlantic_City_New_Jersey,2,53,Free Wifi ,#23 Best Value of 62 places to stay in Atlantic City
Skyline Inn Atlantic City,"10,092",Atlantic_City_New_Jersey,1.5,36,Free Wifi ,#24 Best Value of 62 places to stay in Atlantic City
Downbeach Inn,"7,216",Atlantic_City_New_Jersey,2,51,Free Wifi ,#25 Best Value of 62 places to stay in Atlantic City
Days Inn by Wyndham Atlantic City Beachblock,"9,452",Atlantic_City_New_Jersey,2.5,511,Free Wifi ,#26 Best Value of 62 places to stay in Atlantic City
Sunset Inn,"9,988",Atlantic_City_New_Jersey,1.5,28,Free Wifi ,#27 Best Value of 62 places to stay in Atlantic City
Rodeway Inn Oceanview,"8,453",Atlantic_City_New_Jersey,2,89,Free Wifi ,#28 Best Value of 62 places to stay in Atlantic City
Skyline Tower Resort by ResortShare,"20,845",Atlantic_City_New_Jersey,0,0,Not available,#29 Best Value of 62 places to stay in Atlantic City
Red Carpet Inn & Suites,20000,Atlantic_City_New_Jersey,2,53,Free Wifi ,#30 Best Value of 62 places to stay in Atlantic City
Ocean Casino Resort,"10,178",Atlantic_City_New_Jersey,3.5,"1,493",Free Wifi ,Not available
Super 8 by Wyndham Atlantic City,20000,Atlantic_City_New_Jersey,2.5,503,Free Wifi ,#31 Best Value of 62 places to stay in Atlantic City
La Renaissance Suites,"22,000",Atlantic_City_New_Jersey,3,117,Free Wifi ,#18 of 51 hotels in Atlantic City
Royal Suites at  Atlantic Palace,"22,000",Atlantic_City_New_Jersey,3.5,114,Free Wifi ,#21 of 51 hotels in Atlantic City
Riviera Hotel,"22,000",Atlantic_City_New_Jersey,4,1,Not available,#22 of 51 hotels in Atlantic City
Brunswick Hotel,"22,000",Atlantic_City_New_Jersey,3,1,Not available,#23 of 51 hotels in Atlantic City
Royal Inn,"22,000",Atlantic_City_New_Jersey,2,1,Not available,#24 of 51 hotels in Atlantic City
Miami Hotel,"22,000",Atlantic_City_New_Jersey,2.5,3,Not available,#27 of 51 hotels in Atlantic City
Passport Inn Atlantic City,"22,000",Atlantic_City_New_Jersey,2.5,10,Free Wifi ,#28 of 51 hotels in Atlantic City
Endicott Hotel,"22,000",Atlantic_City_New_Jersey,1,4,Not available,#29 of 51 hotels in Atlantic City
Martinique Motel,"22,000",Atlantic_City_New_Jersey,2,16,Not available,#33 of 51 hotels in Atlantic City
The Annex at The Chelsea,"22,000",Atlantic_City_New_Jersey,2,529,Free Wifi ,#41 of 51 hotels in Atlantic City
Knights Inn Atlantic City,"22,000",Atlantic_City_New_Jersey,2,86,Not available,#42 of 51 hotels in Atlantic City
Midtown-Bala Hotel,"22,000",Atlantic_City_New_Jersey,0,0,Not available,Not available
Barclay Motel,"22,000",Atlantic_City_New_Jersey,0,0,Pool ,Not available
El Rancho Inn,"22,000",Atlantic_City_New_Jersey,0,0,Not available,Not available
Beachside Hotel,"22,000",Atlantic_City_New_Jersey,0,0,Not available,Not available
Greater Pittsburgh Hotel,"22,000",Atlantic_City_New_Jersey,0,0,Not available,Not available
Le Chateau Guest Hotel,"22,000",Atlantic_City_New_Jersey,0,0,Not available,Not available
Irish Pub and Inn,"22,000",Atlantic_City_New_Jersey,3.5,126,Free parking ,#2 of 6 B&Bs in Atlantic City
Ocean House,"22,000",Atlantic_City_New_Jersey,4.5,2,Free Wifi ,#3 of 6 B&Bs in Atlantic City
Atlantic City House,"22,000",Atlantic_City_New_Jersey,3,15,Free Wifi ,#2 of 5 specialty lodgings in Atlantic City
The Graham House: A Luxury Family Getaway,"22,000",Atlantic_City_New_Jersey,0,0,Not available,Not available
The Water Club Hotel at Borgata,20000,Atlantic_City_New_Jersey,4,"1,829",Pool ,#2 of 51 hotels in Atlantic City
Borgata Hotel Casino & Spa,20000,Atlantic_City_New_Jersey,4,"6,602",Pool ,#3 of 51 hotels in Atlantic City
Club Wyndham Skyline Tower,20000,Atlantic_City_New_Jersey,4,922,Not available,#6 of 51 hotels in Atlantic City
Days Inn by Wyndham Atlantic City Oceanfront-Boardwalk,20000,Atlantic_City_New_Jersey,3.5,955,Free Wifi ,#15 of 51 hotels in Atlantic City
The Claridge - A Radisson Hotel,20000,Atlantic_City_New_Jersey,3.5,"3,451",00 1 609-487-4400 ,#16 of 51 hotels in Atlantic City
The Water Club Hotel,20000,Atlantic_City_New_Jersey,0,0,Not available,Not available
Atlantic Palace Suites,20000,Atlantic_City_New_Jersey,2.5,17,Free Wifi ,#4 of 6 B&Bs in Atlantic City
Beach Block House,20000,Atlantic_City_New_Jersey,0,0,Not available,Not available
Continental Inn,"22,000",Atlantic_City_New_Jersey,0,0,Not available,Not available
City House Hostel Atlantic City,20000,Atlantic_City_New_Jersey,0,0,Not available,Not available
Ocean Casino Resort,"10,178",Atlantic_City_New_Jersey,3.5,"1,493",Free Wifi ,Not available
Hard Rock Hotel & Casino Atlantic City,"11,903",Atlantic_City_New_Jersey,4,"2,166",Free Wifi ,#1 Best Value of 62 places to stay in Atlantic City
Ocean Casino Resort,"10,178",Atlantic_City_New_Jersey,3.5,"1,493",Free Wifi ,#2 Best Value of 62 places to stay in Atlantic City
Caesars Atlantic City,"12,764",Atlantic_City_New_Jersey,4,"18,536",Free Wifi ,#3 Best Value of 62 places to stay in Atlantic City
Harrah's Resort Atlantic City,"9,315",Atlantic_City_New_Jersey,4,"30,706",Pool ,#4 Best Value of 62 places to stay in Atlantic City
Resorts Casino Hotel,"11,584",Atlantic_City_New_Jersey,4,"4,535",Free Wifi ,#5 Best Value of 62 places to stay in Atlantic City
Showboat Hotel,"11,568",Atlantic_City_New_Jersey,3.5,"1,199",Free Wifi ,#6 Best Value of 62 places to stay in Atlantic City
Golden Nugget,"10,178",Atlantic_City_New_Jersey,4,"1,686",Free Wifi ,#7 Best Value of 62 places to stay in Atlantic City
Bally's Atlantic City,"7,635",Atlantic_City_New_Jersey,3.5,"15,801",Pool ,#8 Best Value of 62 places to stay in Atlantic City
Tropicana Atlantic City,"9,315",Atlantic_City_New_Jersey,3.5,"5,899",Free Wifi ,#9 Best Value of 62 places to stay in Atlantic City
Courtyard Marriott Atlantic City Beach Block,"14,665",Atlantic_City_New_Jersey,4,931,Free Wifi ,#10 Best Value of 62 places to stay in Atlantic City
Fantasea Resorts at Atlantic Palace,"11,903",Atlantic_City_New_Jersey,3.5,"1,048",Pool ,#11 Best Value of 62 places to stay in Atlantic City
Sheraton Atlantic City Convention Center Hotel,"13,628",Atlantic_City_New_Jersey,3.5,"1,579",Restaurant ,#12 Best Value of 62 places to stay in Atlantic City
Best Western Atlantic City Hotel,"11,903",Atlantic_City_New_Jersey,3.5,628,Free Wifi ,#13 Best Value of 62 places to stay in Atlantic City
The Chelsea Pub and Inn,"20,935",Atlantic_City_New_Jersey,4.5,196,Free Wifi ,#14 Best Value of 62 places to stay in Atlantic City
Flagship Resort,"11,903",Atlantic_City_New_Jersey,3,"1,080",Pool ,#15 Best Value of 62 places to stay in Atlantic City
Howard Johnson by Wyndham Atlantic City,"12,463",Atlantic_City_New_Jersey,3.5,546,Free Wifi ,#16 Best Value of 62 places to stay in Atlantic City
Clarion Inn,"11,901",Atlantic_City_New_Jersey,3,316,Free Wifi ,#17 Best Value of 62 places to stay in Atlantic City
Quality Inn Flamingo,"10,116",Atlantic_City_New_Jersey,3,386,Free Wifi ,#18 Best Value of 62 places to stay in Atlantic City
Econo Lodge Beach and Boardwalk,"10,178",Atlantic_City_New_Jersey,2.5,155,Free Wifi ,#19 Best Value of 62 places to stay in Atlantic City
Red Carpet Inn & Suites,"11,213",Atlantic_City_New_Jersey,2,53,Free Wifi ,#20 Best Value of 62 places to stay in Atlantic City
Atlantic Motor Inn,"9,488",Atlantic_City_New_Jersey,2.5,127,Free Wifi ,#21 Best Value of 62 places to stay in Atlantic City
Eldorado Motor Inn,"10,348",Atlantic_City_New_Jersey,2.5,78,Free Wifi ,#22 Best Value of 62 places to stay in Atlantic City
Madison Hotel Boardwalk,"10,350",Atlantic_City_New_Jersey,2,680,Free Wifi ,#23 Best Value of 62 places to stay in Atlantic City
Rodeway Inn Boardwalk,"21,563",Atlantic_City_New_Jersey,2,53,Free Wifi ,#24 Best Value of 62 places to stay in Atlantic City
Skyline Inn Atlantic City,"10,092",Atlantic_City_New_Jersey,1.5,36,Free Wifi ,#25 Best Value of 62 places to stay in Atlantic City
Downbeach Inn,"7,216",Atlantic_City_New_Jersey,2,51,Free Wifi ,#26 Best Value of 62 places to stay in Atlantic City
Days Inn by Wyndham Atlantic City Beachblock,"9,452",Atlantic_City_New_Jersey,2.5,511,Free Wifi ,#27 Best Value of 62 places to stay in Atlantic City
Sunset Inn,"9,988",Atlantic_City_New_Jersey,1.5,28,Free Wifi ,#28 Best Value of 62 places to stay in Atlantic City
Rodeway Inn Oceanview,"8,453",Atlantic_City_New_Jersey,2,89,Free Wifi ,#29 Best Value of 62 places to stay in Atlantic City
Skyline Tower Resort by ResortShare,"20,845",Atlantic_City_New_Jersey,0,0,Not available,#30 Best Value of 62 places to stay in Atlantic City
Ocean Casino Resort,"10,178",Atlantic_City_New_Jersey,3.5,"1,493",Free Wifi ,Not available
